id	name	type	type_general	species	kingdom	product_names	product_counts	most_unique_product_name	most_unique_product_count
Q4WR16	Protostadienol synthase helA	tri	tri	Neosartorya fumigata	Fungi	(17Z)-protosta-17(20),24-dien-3β-ol	[4]	(17Z)-protosta-17(20),24-dien-3β-ol	4
Q50EK2	Bifunctional levopimaradiene synthase	di-int; di	mixed	Pinus taeda	Plantae	5α,9α,10β-labda-8(20),13-dien-15-yl diphosphate(3−); abieta-8(14),12-diene; neoabietadiene	[16, 7, 6]	neoabietadiene	6
Q50L36	Isoprene synthase	hemi	hemi	Populus alba	Plantae	isoprene	[4]	isoprene	4
Q54BE5	Terpene synthase 8	sesq	sesq	Dictyostelium discoideum	Amoebozoa	discoidol	[1]	discoidol	1
Q54DR1	Squalene synthase	tri	tri	Dictyostelium discoideum	Amoebozoa	squalene	[19]	squalene	19
Q55012	Pentalenene synthase	sesq	sesq	Streptomyces exfoliatus	Bacteria	pentalenene	[4]	pentalenene	4
Q55D85	Cycloartenol synthase	tri	tri	Dictyostelium discoideum	Amoebozoa	cycloartenol	[22]	cycloartenol	22
Q58GE8	Geranyl diphosphate synthase	mono	mono	Ips pini	Insecta	β-myrcene	[58]	β-myrcene	58
Q5CD82	Monoterpene synthase	mono	mono	Citrus unshiu 	Plantae	1,8-cineole	[18]	1,8-cineole	18
Q5D7Q8	Terpene cyclase/mutase family member	tri	tri	Aster sedifolius	Plantae	β-amyrin	[41]	β-amyrin	41
Q5GJ59	Tau-cadinol synthase	sesq	sesq	Zea mays	Plantae	τ-cadinol	[4]	τ-cadinol	4
Q5GJ60	(S)-beta-macrocarpene synthase	sesq; mono	mixed	Zea mays	Plantae	(S)-β-bisabolene; (E)-β-farnesene; (S)-β-macrocarpene; terpinolene; (4S)-limonene; β-myrcene; (S)-linalool	[16, 4, 3, 40, 18, 58, 10]	(S)-β-macrocarpene	3
Q5KSN4	Ent-pimara-9(11),15-diene synthase	di	di	Streptomyces sp. 	Bacteria	ent-pimara-9(11),15-diene	[1]	ent-pimara-9(11),15-diene	1
Q5KSN5	Ent-copalyl diphosphate synthase	di-int	di	Streptomyces sp.	Bacteria	5β,9α,10α-labda-8(20),13-dien-15-yl diphosphate(3−)	[21]	5β,9α,10α-labda-8(20),13-dien-15-yl diphosphate(3−)	21
Q5MQ85	Ent-copalyl diphosphate synthase 2	di-int	di	Oryza sativa subsp. indica	Plantae	5β,9α,10α-labda-8(20),13-dien-15-yl diphosphate(3−)	[21]	5β,9α,10α-labda-8(20),13-dien-15-yl diphosphate(3−)	21
Q5NP67	Hydroxysqualene synthase	hsqs	hsqs	Zymomonas mobilis subsp. mobilis	Bacteria	(R)-12-hydroxysqualene	[2]	(R)-12-hydroxysqualene	2
Q5SBP0	Terpinolene synthase	mono	mono	Ocimum basilicum	Plantae	terpinolene	[40]	terpinolene	40
Q5SBP1	Beta-myrcene synthase	mono	mono	Ocimum basilicum	Plantae	β-myrcene	[58]	β-myrcene	58
Q5SBP2	(-)-endo-fenchol synthase	mono	mono	Ocimum basilicum	Plantae	(−)-endo-fenchol	[4]	(−)-endo-fenchol	4
Q5SBP3	R-linalool synthase	mono	mono	Ocimum basilicum	Plantae	(R)-linalool	[11]	(R)-linalool	11
Q5SBP4	Alpha-zingiberene synthase	sesq	sesq	Ocimum basilicum	Plantae	zingiberene	[9]	zingiberene	9
Q5SBP5	Gamma-cadinene synthase	sesq	sesq	Ocimum basilicum	Plantae	(+)-γ-cadinene	[3]	(+)-γ-cadinene	3
Q5SBP6	Germacrene-D synthase	sesq	sesq	Ocimum basilicum	Plantae	(−)-germacrene D	[24]	(−)-germacrene D	24
Q5SBP7	Selinene synthase	sesq	sesq	Ocimum basilicum	Plantae	(+)-β-selinene; α-selinene	[8, 10]	(+)-β-selinene	8
Q5UB07	Tricyclene synthase TPS4	mono	mono	Medicago truncatula	Plantae	tricyclene	[9]	tricyclene	9
Q5W283	Cis-muuroladiene synthase	sesq	sesq	Mentha piperita	Plantae	cis-muurola-3,5-diene; cis-muurola-4(14),5-diene	[2, 1]	cis-muurola-4(14),5-diene	1
Q64K29	(-)-germacrene D synthase	sesq	sesq	Populus trichocarpa	Plantae	(−)-germacrene D	[24]	(−)-germacrene D	24
Q66PX8	Beta-caryophyllene synthase	sesq	sesq	Cucumis sativus	Plantae	(−)-β-caryophyllene	[64]	(−)-β-caryophyllene	64
Q66QH3	9-beta-pimara-7,15-diene synthase	di	di	Oryza sativa subsp. indica	Plantae	9β-pimara-7,15-diene	[2]	9β-pimara-7,15-diene	2
Q672F7	Tricyclene synthase EBOS	mono	mono	Lotus japonicus	Plantae	tricyclene; (E)-β-ocimene	[9, 27]	tricyclene	9
Q673F9	Ent-kaurene synthase-like protein 1	di	di	Hordeum vulgare subsp. vulgare	Plantae	ent-kaurene	[31]	ent-kaurene	31
Q675L0	Longifolene synthase	sesq	sesq	Picea abies	Plantae	longifolene	[5]	longifolene	5
Q675L1	(-)-limonene synthase	mono	mono	Picea abies	Plantae	(4S)-limonene	[18]	(4S)-limonene	18
Q675L4	Bifunctional levopimaradiene synthase	di-int; di	mixed	Picea abies 	Plantae	5α,9α,10β-labda-8(20),13-dien-15-yl diphosphate(3−); abieta-8(14),12-diene	[16, 7]	abieta-8(14),12-diene	7
Q675L5	Bifunctional isopimaradiene synthase	di-int; di	mixed	Picea abies	Plantae	5α,9α,10β-labda-8(20),13-dien-15-yl diphosphate(3−); isopimara-7,15-diene	[16, 4]	isopimara-7,15-diene	4
Q675L6	E-alpha-bisabolene synthase	sesq	sesq	Picea abies	Plantae	(E)-α-bisabolene	[6]	(E)-α-bisabolene	6
Q67DX4	Taxa-4(5),11(12)-diene synthase	di	di	Taxus canadensis	Plantae	taxa-4,11-diene	[6]	taxa-4,11-diene	6
Q6A1B7	Trichodiene synthase	sesq	sesq	Trichoderma harzianum	Fungi	trichodiene	[18]	trichodiene	18
Q6BDZ9	Stemar-13-ene synthase	di	di	Oryza sativa subsp. japonica	Plantae	stemar-13-ene	[1]	stemar-13-ene	1
Q6BE24	Cucurbitadienol synthase	tri	tri	Cucurbita pepo	Plantae	cucurbitadienol	[2]	cucurbitadienol	2
Q6BE25	Cycloartenol synthase	tri	tri	Cucurbita pepo	Plantae	cycloartenol	[22]	cycloartenol	22
Q6E7D7	Syn-copalyl diphosphate synthase	di-int	di	Oryza sativa subsp. indica	Plantae	5α,9β,10α-labda-8(20),13-dien-15-yl diphosphate(3−)	[4]	5α,9β,10α-labda-8(20),13-dien-15-yl diphosphate(3−)	4
Q6EI12	Phytoene synthase 2, chloroplastic	tetra	tetra	Zea mays	Plantae	15-cis-phytoene	[15]	15-cis-phytoene	15
Q6EJ97	Isoprene synthase, chloroplastic	hemi	hemi	Pueraria montana var. lobata	Plantae	isoprene	[4]	isoprene	4
Q6ET36	Ent-copalyl diphosphate synthase 1	di-int	di	Oryza sativa subsp. japonica 	Plantae	5β,9α,10α-labda-8(20),13-dien-15-yl diphosphate(3−)	[21]	5β,9α,10α-labda-8(20),13-dien-15-yl diphosphate(3−)	21
Q6F5G9	Beta-pinene synthase	mono	mono	Citrus unshiu	Plantae	(−)-β-pinene	[21]	(−)-β-pinene	21
Q6F5H0	Gamma-terpinene synthase	mono	mono	Citrus unshiu	Plantae	γ-terpinene	[22]	γ-terpinene	22
Q6F5H1	Gamma-terpinene synthase	mono	mono	Citrus unshiu	Plantae	γ-terpinene	[22]	γ-terpinene	22
Q6F5H2	D-limonene synthase	mono	mono	Citrus unshiu	Plantae	(4R)-limonene	[11]	(4R)-limonene	11
Q6F5H3	D-limonene synthase	mono	mono	Citrus unshiu	Plantae	(4R)-limonene	[11]	(4R)-limonene	11
Q6IW97	Terpene cyclase/mutase family member	tri	tri	Avena ventricosa	Plantae	β-amyrin	[41]	β-amyrin	41
Q6IWA3	Terpene cyclase/mutase family member	tri	tri	Avena ventricosa	Plantae	β-amyrin	[41]	β-amyrin	41
Q6JD70	Sesquithujene synthase A	sesq	sesq	Zea mays	Plantae	sesquithujene; (S)-β-bisabolene; (−)-endo-α-bergamotene; (−)-β-curcumene; γ-curcumene; sesquisabinene B	[1, 16, 4, 3, 8, 5]	sesquithujene	1
Q6JD73	7-epi-sesquithujene synthase	sesq	sesq	Zea mays	Plantae	7-epi-sesquithujene; (−)-exo-α-bergamotene; (S)-β-bisabolene; γ-curcumene; sesquisabinene A; (−)-β-curcumene	[1, 14, 16, 8, 2, 3]	7-epi-sesquithujene	1
Q6N3F1	Hydroxysqualene synthase	hsqs	hsqs	Rhodopseudomonas palustris	Bacteria	(R)-12-hydroxysqualene	[2]	(R)-12-hydroxysqualene	2
Q6N3F2	Presqualene diphosphate synthase	tri-int	tri	Rhodopseudomonas palustris	Bacteria	presqualene diphosphate(3−)	[4]	presqualene diphosphate(3−)	4
Q6PWU2	(-)-alpha-terpineol synthase	mono	mono	Vitis vinifera	Plantae	(S)-(−)-α-terpineol	[14]	(S)-(−)-α-terpineol	14
Q6Q3H2	Valencene synthase	sesq	sesq	Vitis vinifera	Plantae	(+)-valencene; (-)-7-epi-α-selinene; β-caryophyllene; germacrene D; α-humulene; aristolochene	[7, 1, 1, 7, 2, 1]	(-)-7-epi-α-selinene	1
Q6Q3H3	(-)-germacrene D synthase	sesq	sesq	Vitis vinifera	Plantae	(1E,4S,5E,7R)-germacra-1(10),5-dien-11-ol; (−)-germacrene D	[2, 24]	(1E,4S,5E,7R)-germacra-1(10),5-dien-11-ol	2
Q6QZW7	Terpene cyclase/mutase family member	tri	tri	Centella asiatica	Plantae	cycloartenol	[22]	cycloartenol	22
Q6QZW8	Terpene cyclase/mutase family member	tri	tri	Centella asiatica	Plantae	β-amyrin	[41]	β-amyrin	41
Q6SA60	Taxadiene synthase	di	di	Taxus x media	Plantae	taxa-4,11-diene	[6]	taxa-4,11-diene	6
Q6TBY0	Taxadiene synthase	di	di	Taxus baccata	Plantae	taxa-4,11-diene	[6]	taxa-4,11-diene	6
Q6TH91	(-)-germacrene D synthase	sesq	sesq	Solidago canadensis	Plantae	(−)-germacrene D	[24]	(−)-germacrene D	24
Q6TH92	(+)-germacrene D synthase	sesq	sesq	Solidago canadensis	Plantae	(+)-germacrene D	[6]	(+)-germacrene D	6
Q6USK1	Geraniol synthase	mono	mono	Ocimum basilicum	Plantae	geraniol	[21]	geraniol	21
Q6WP50	Presilphiperfolan-8-beta-ol synthase	sesq	sesq	Botryotinia fuckeliana	Fungi	presilphiperfolan-8β-ol	[1]	presilphiperfolan-8β-ol	1
Q6XDB5	Pinene synthase	mono	mono	Picea sitchensis 	Plantae	(−)-α-pinene; (−)-β-pinene	[26, 21]	(−)-β-pinene	21
Q6YN71	Guaiadiene synthase	sesq	sesq	Ixeris dentata	Plantae	(+)-(R)-germacrene A	[12]	(+)-(R)-germacrene A	12
Q6Z2X6	Cycloartenol synthase	tri	tri	Oryza sativa subsp. japonica	Plantae	cycloartenol	[22]	cycloartenol	22
Q6Z5I0	Ent-copalyl diphosphate synthase 2, chloroplastic	di-int	di	Oryza sativa subsp. japonica	Plantae	5β,9α,10α-labda-8(20),13-dien-15-yl diphosphate(3−)	[21]	5β,9α,10α-labda-8(20),13-dien-15-yl diphosphate(3−)	21
Q6Z5J6	Ent-pimara-8(14),15-diene synthase	di	di	Oryza sativa subsp. japonica	Plantae	ent-pimara-8(14),15-diene	[2]	ent-pimara-8(14),15-diene	2
Q6ZH94	S-(+)-linalool synthase, chloroplastic	mono	mono	Oryza sativa subsp. japonica	Plantae	(S)-linalool	[10]	(S)-linalool	10
Q6ZJL3	(E)-beta-caryophyllene/beta-elemene synthase	sesq	sesq	Oryza sativa	Plantae	(−)-β-caryophyllene	[64]	(−)-β-caryophyllene	64
Q70EZ6	Germacrene D synthase	sesq	sesq	Solidago canadensis	Plantae	(−)-germacrene D	[24]	(−)-germacrene D	24
Q70EZ7	Germacrene D synthase	sesq	sesq	Solidago canadensis	Plantae	(−)-germacrene D	[24]	(−)-germacrene D	24
Q71MJ3	Valencene synthase	sesq	sesq	Citrus sinensis	Plantae	(+)-valencene	[7]	(+)-valencene	7
Q75WN1	Limonene/borneol synthase	mono	mono	Chamaecyparis obtusa	Plantae	limonene	[33]	limonene	33
Q764T8	Lupeol synthase	tri	tri	Glycyrrhiza glabra 	Plantae	lupeol	[14]	lupeol	14
Q796C3	Sporulenol synthase	sesquar	sesquar	Bacillus subtilis	Bacteria	sporulenol	[1]	sporulenol	1
Q7LJF8	Trichodiene synthase	sesq	sesq	"Fusarium cortaderiae
"	Fungi	trichodiene	[18]	trichodiene	18
Q7LJR6	Trichodiene synthase	sesq	sesq	"Fusarium acaciae-mearnsii
"	Fungi	trichodiene	[18]	trichodiene	18
Q7X9A3	Epi-arisotolchene synthase 110	sesq	sesq	Nicotiana tabacum	Plantae	(+)-5-epi-aristolochene	[9]	(+)-5-epi-aristolochene	9
Q7XAS7	Isoprene synthase, chloroplastic	hemi	hemi	Populus tremuloides	Plantae	isoprene	[4]	isoprene	4
Q7XYS8	Monoterpene synthase FDS-5, chloroplastic	mono	mono	Artemisia spiciformis	Plantae	(R,R)-chrysanthemyl diphosphate(3−); (R)-lavandulyl diphosphate(3−); (R,R)-chrysanthemyl diphosphate(3−); (R)-lavandulyl diphosphate(3−)	[3, 2, 3, 2]	(R)-lavandulyl diphosphate(3−)	2
Q7Z859	Bifunctional lycopene cyclase/phytoene synthase	tetra; tetra-int	mixed	Phaffia rhodozyma	Fungi	15-cis-phytoene; γ-carotene; β-carotene	[15, 1, 1]	γ-carotene	1
Q82IY4	Pentalenene synthase	sesq	sesq	Streptomyces avermitilis	Bacteria	pentalenene	[4]	pentalenene	4
Q82RR7	Avermitilol synthase	sesq	sesq	Streptomyces avermitilis 	Bacteria	avermitilol	[1]	avermitilol	1
Q84KL3	(+)-alpha-pinene synthase	mono	mono	Pinus taeda	Plantae	(+)-α-pinene	[10]	(+)-α-pinene	10
Q84KL4	(-)-alpha-terpineol synthase	mono	mono	Pinus taeda	Plantae	(S)-(−)-α-terpineol	[14]	(S)-(−)-α-terpineol	14
Q84KL5	Alpha-farnesene synthase	sesq	sesq	Pinus taeda	Plantae	(E,E)-α-farnesene	[9]	(E,E)-α-farnesene	9
Q84KL6	(-)-alpha-pinene synthase	mono	mono	Pinus taeda	Plantae	(−)-α-pinene	[26]	(−)-α-pinene	26
Q84LB2	(E,E)-alpha-farnesene synthase	sesq; mono	mixed	Malus domestica	Plantae	(Z,E)-α-farnesene; (E,E)-α-farnesene; (E)-β-ocimene; geraniol; (R)-linalool; (S)-linalool	[1, 9, 27, 21, 11, 10]	(Z,E)-α-farnesene	1
Q84LF0	5-epi-aristolochene synthase 2	sesq	sesq	Nicotiana attenuata	Plantae	(+)-5-epi-aristolochene	[9]	(+)-5-epi-aristolochene	9
Q84LF1	5-epi-aristolochene synthase 1	sesq	sesq	Nicotiana attenuata	Plantae	(+)-5-epi-aristolochene	[9]	(+)-5-epi-aristolochene	9
Q84LF2	5-epi-aristolochene synthase 3	sesq	sesq	Nicotiana attenuata 	Plantae	(+)-5-epi-aristolochene	[9]	(+)-5-epi-aristolochene	9
Q84LG0	Probable 5-epi-aristolochene synthase 4	sesq	sesq	Nicotiana attenuata 	Plantae	(+)-5-epi-aristolochene	[9]	(+)-5-epi-aristolochene	9
Q84NC8	Tricyclene synthase 0e23	mono	mono	Antirrhinum majus 	Plantae	tricyclene	[9]	tricyclene	9
Q84NC9	Tricyclene synthase 1e20	mono	mono	Antirrhinum majus 	Plantae	tricyclene	[9]	tricyclene	9
Q84ND0	Tricyclene synthase Oc15	mono	mono	Antirrhinum majus	Plantae	tricyclene	[9]	tricyclene	9
Q84PE1	Terpene cyclase/mutase family member	tri	tri	Lotus japonicus	Plantae	β-amyrin; lupeol	[41, 14]	lupeol	14
Q84PE3	Terpene cyclase/mutase family member	tri	tri	Medicago truncatula	Plantae	β-amyrin	[41]	β-amyrin	41
Q84SM8	Carene synthase	mono	mono	Picea abies	Plantae	(+)-car-3-ene	[11]	(+)-car-3-ene	11
Q84UU4	Alpha-humulene/(-)-(E)-beta-caryophyllene synthase	sesq	sesq	Arabidopsis thaliana	Plantae	(1E,4E,8E)-α-humulene; (−)-β-caryophyllene	[35, 64]	(1E,4E,8E)-α-humulene	35
Q84UU9	Dolabella-3,7-dien-18-ol synthase TPS06	di	di	Arabidopsis thaliana	Plantae	(3E,7E)-dolabella-3,7-dien-18-ol	[2]	(3E,7E)-dolabella-3,7-dien-18-ol	2
Q84UV0	S-(+)-linalool synthase	mono	mono	Arabidopsis thaliana	Plantae	(S)-linalool	[10]	(S)-linalool	10
Q84ZW8	Acyclic sesquiterpene synthase	di; sesq; mono	mixed	Zea mays	Plantae	ent-kaurene; trans-β-farnesene; (3R,6E)-nerolidol; (2-trans,6-trans)-farnesol; geraniol; (R)-linalool	[31, 24, 1, 7, 21, 11]	(3R,6E)-nerolidol	1
Q8BLN5	Lanosterol synthase	tri	tri	Mus musculus 	Animalia	lanosterol	[16]	lanosterol	16
Q8GSL7	Terpene cyclase/mutase family member	tri	tri	Medicago truncatula	Plantae	β-amyrin	[41]	β-amyrin	41
Q8GUE4	Geraniol synthase	mono	mono	Cinnamomum tenuipile 	Plantae	geraniol	[21]	geraniol	21
Q8H2B4	R-linalool synthase	mono	mono	Mentha aquatica	Plantae	(R)-linalool	[11]	(R)-linalool	11
Q8L5J7	3-carene synthase	mono	mono	Salvia stenophylla	Plantae	(+)-car-3-ene	[11]	(+)-car-3-ene	11
Q8L5K1	(+)-limonene synthase 2	mono	mono	Citrus limon 	Plantae	(4R)-limonene	[11]	(4R)-limonene	11
Q8L5K2	(-)-beta-pinene synthase	mono	mono	Citrus limon	Plantae	(−)-β-pinene	[21]	(−)-β-pinene	21
Q8L5K3	(R)-limonene synthase 1	mono	mono	Citrus limon 	Plantae	(4R)-limonene	[11]	(4R)-limonene	11
Q8L5K4	Gamma-terpinene synthase, chloroplastic	mono	mono	Citrus limon	Plantae	γ-terpinene; limonene; α-pinene; β-pinene; terpinolene; α-thujene; α-terpinene; β-myrcene; sabinene	[22, 33, 20, 12, 40, 7, 7, 58, 13]	α-thujene	7
Q8LSC2	Germacrene A synthase short form	sesq	sesq	Cichorium intybus (Chicory)	Plantae	(+)-(R)-germacrene A	[12]	(+)-(R)-germacrene A	12
Q8LSC3	Germacrene A synthase long form	sesq	sesq	Cichorium intybus 	Plantae	(+)-(R)-germacrene A	[12]	(+)-(R)-germacrene A	12
Q8NIC1	Trichodiene synthase	sesq	sesq	Fusarium cerealis	Fungi	trichodiene	[18]	trichodiene	18
Q8NIC8	Trichodiene synthase	sesq	sesq	Fusarium meridionale	Fungi	trichodiene	[18]	trichodiene	18
Q8NID7	Trichodiene synthase	sesq	sesq	Fusarium pseudograminearum	Fungi	trichodiene	[18]	trichodiene	18
Q8NIG9	Trichodiene synthase	sesq	sesq	Fusarium culmorum	Fungi	trichodiene	[18]	trichodiene	18
Q8NIH0	Trichodiene synthase	sesq	sesq	Fusarium austroamericanum	Fungi	trichodiene	[18]	trichodiene	18
Q8NIH3	Trichodiene synthase	sesq	sesq	Fusarium boothii	Fungi	trichodiene	[18]	trichodiene	18
Q8NIH6	Trichodiene synthase	sesq	sesq	Fusarium asiaticum	Fungi	trichodiene	[18]	trichodiene	18
Q8NJA1	Trichodiene synthase	sesq	sesq	"Fusarium mesoamericanum
"	Fungi	trichodiene	[18]	trichodiene	18
Q8RWT0	Amyrin synthase LUP2	tri	tri	Arabidopsis thaliana	Plantae	β-amyrin; α-amyrin; lupeol	[41, 4, 14]	α-amyrin	4
Q8S3A5	Germacrene A synthase LTC2	sesq	sesq	Lactuca sativa	Plantae	(−)-germacrene A	[24]	(−)-germacrene A	24
Q8S3A6	Germacrene A synthase LTC1	sesq	sesq	Lactuca sativa	Plantae	(−)-germacrene A	[24]	(−)-germacrene A	24
Q8SA63	Beta-caryophyllene synthase	sesq	sesq	Artemisia annua	Plantae	(−)-β-caryophyllene	[64]	(−)-β-caryophyllene	64
Q8VWY3	Terpene cyclase/mutase family member	tri	tri	Hellenia speciosa	Plantae	lupeol; germanicol; β-amyrin	[14, 3, 41]	germanicol	3
Q8VWY4	Terpene cyclase	tri	tri	Hellenia speciosa	Plantae	cycloartenol	[22]	cycloartenol	22
Q8W1D0	Sesquiterpene cyclase	mono	mono	Zea mays	Plantae	(S)-(−)-α-terpineol	[14]	(S)-(−)-α-terpineol	14
Q8W3Z0	Terpene cyclase/mutase family member	tri	tri	Betula platyphylla	Plantae	β-amyrin	[41]	β-amyrin	41
Q8W3Z1	Beta-amyrin synthase	tri	tri	Betula platyphylla 	Plantae	β-amyrin	[41]	β-amyrin	41
Q8W3Z2	Lupeol synthase	tri	tri	Betula platyphylla	Plantae	lupeol	[14]	lupeol	14
Q8W3Z3	Cycloartenol synthase 2	tri	tri	Betula platyphylla	Plantae	cycloartenol	[22]	cycloartenol	22
Q8W3Z4	Cycloartenol synthase	tri	tri	Betula platyphylla	Plantae	cycloartenol	[22]	cycloartenol	22
Q8YN85	Terpene synthase	sesq	sesq	Nostoc sp.	Bacteria	(−)-germacrene A	[24]	(−)-germacrene A	24
Q93WU1	Terpene cyclase/mutase family member	tri	tri	Avena strigosa	Plantae	β-amyrin	[41]	β-amyrin	41
Q93X23	Myrcene synthase	mono	mono	Quercus ilex	Plantae	β-myrcene; limonene; α-pinene; sabinene; β-pinene	[58, 33, 20, 13, 12]	β-pinene	12
Q93YA3	Taxadiene synthase	di	di	Taxus baccata	Plantae	taxa-4,11-diene	[6]	taxa-4,11-diene	6
Q93YV0	(E,E)-geranyllinalool synthase	di	di	Arabidopsis thaliana	Plantae	geranyllinalool	[7]	geranyllinalool	7
Q940E7	D-limonene synthase	mono	mono	Agastache rugosa	Plantae	(4R)-limonene	[11]	(4R)-limonene	11
Q941S0	Terpene cyclase	tri	tri	Avena strigosa 	Plantae	cycloartenol	[22]	cycloartenol	22
Q947C4	Bifunctional levopimaradiene synthase	di-int; di	mixed	Ginkgo biloba 	Plantae	5α,9α,10β-labda-8(20),13-dien-15-yl diphosphate(3−); abieta-8(14),12-diene	[16, 7]	abieta-8(14),12-diene	7
Q948R6	Isomultiflorenol synthase	tri	tri	Luffa aegyptiaca	Plantae	isomultiflorenol	[3]	isomultiflorenol	3
Q948Z0	Camphene synthase	mono	mono	Abies grandis	Plantae	(−)-camphene	[5]	(−)-camphene	5
Q94G53	(-)-beta-pinene synthase	mono	mono	Artemisia annua	Plantae	(−)-β-pinene	[21]	(−)-β-pinene	21
Q94JS8	(E)-beta-farnesene synthase	sesq	sesq	Citrus junos	Plantae	trans-β-farnesene	[24]	trans-β-farnesene	24
Q96376	S-linalool synthase	mono	mono	Clarkia breweri	Plantae	(S)-linalool	[10]	(S)-linalool	10
Q96WJ0	Lanosterol synthase	tri	tri	Pneumocystis carinii	Fungi	lanosterol	[16]	lanosterol	16
Q96WT2	Aphidicolan-16-beta-ol synthase	di-int; di	mixed	Pleospora betae	Fungi	5α,9β,10α-labda-8(20),13-dien-15-yl diphosphate(3−); aphidicolan-16β-ol	[4, 1]	aphidicolan-16β-ol	1
Q9AJE3	Terpentetriene synthase	di	di	Kitasatospora griseola	Bacteria	terpentetriene	[1]	terpentetriene	1
Q9AJE4	Terpentedienyl-diphosphate synthase	di-int	di	Kitasatospora griseola	Bacteria	terpentedienyl diphosphate(3−)	[1]	terpentedienyl diphosphate(3−)	1
Q9AR04	Amorpha-4,11-diene synthase	sesq	sesq	Artemisia annua	Plantae	amorpha-4,11-diene	[3]	amorpha-4,11-diene	3
Q9AR67	Germacrene A synthase	sesq	sesq	Solidago canadensis	Plantae	(+)-(R)-germacrene A	[12]	(+)-(R)-germacrene A	12
Q9AR86	Isoprene synthase, chloroplastic	hemi	hemi	Populus canescens	Plantae	isoprene	[4]	isoprene	4
Q9AXM7	Limonene synthase	mono	mono	Perilla frutescens var. frutescens	Plantae	(4S)-limonene	[18]	(4S)-limonene	18
Q9C5M3	Lupeol synthase 1	tri	tri	Arabidopsis thaliana 	Plantae	lupan-3β,20-diol; lupeol	[1, 14]	lupan-3β,20-diol	1
Q9C748	Terpenoid synthase 28	sesq	sesq	Arabidopsis thaliana	Plantae	(2Z,6E)-hedycaryol	[2]	(2Z,6E)-hedycaryol	2
Q9F1V8	"2-methylisoborneol synthase
"	mono	mono	"Streptomyces griseus
"	Bacteria	2-methylisoborneol	[5]	2-methylisoborneol	5
Q9F1Y6	2-methylisoborneol synthase	mono	mono	Streptomyces coelicolor	Bacteria	2-methylisoborneol	[5]	2-methylisoborneol	5
Q9FI37	Thalianol synthase 1	tri	tri	Arabidopsis thaliana	Plantae	thalianol	[1]	thalianol	1
Q9FJV8	Marneral synthase	tri	tri	Arabidopsis thaliana 	Plantae	marneral	[1]	marneral	1
Q9FQ26	Sesquiterpene synthase 2	sesq	sesq	Solanum habrochaites	Plantae	(−)-germacrene D	[24]	(−)-germacrene D	24
Q9FQ27	(E,E)-germacrene B synthase	sesq	sesq	Solanum habrochaites	Plantae	(1E,4E)-germacrene B	[9]	(1E,4E)-germacrene B	9
Q9FQM1	Terpene cyclase	tri	tri	Abies magnifica 	Plantae	cycloartenol	[22]	cycloartenol	22
Q9FR95	Arabidiol synthase	tri	tri	Arabidopsis thaliana 	Plantae	arabidiol	[1]	arabidiol	1
Q9FT37	Taxadiene synthase	di	di	Taxus wallichiana var. chinensis	Plantae	taxa-4,11-diene	[6]	taxa-4,11-diene	6
Q9FUW5	(+)-4R-limonene synthase	mono	mono	Schizonepeta tenuifolia	Plantae	(4R)-limonene	[11]	(4R)-limonene	11
Q9FV72	Limonene synthase	mono	mono	Perilla frutescens	Plantae	(4S)-limonene	[18]	(4S)-limonene	18
Q9FXV8	Ent-kaurene synthase No1	di	di	Lactuca sativa	Plantae	ent-kaurene	[31]	ent-kaurene	31
Q9FXY7	(E)-beta-farnesene synthase	sesq	sesq	Artemisia annua	Plantae	trans-β-farnesene	[24]	trans-β-farnesene	24
Q9FZI2	Lupeol synthase 5	tri	tri	Arabidopsis thaliana	Plantae	tirucalla-7,24-dien-3β-ol	[4]	tirucalla-7,24-dien-3β-ol	4
Q9HGZ6	Squalene synthase	tri	tri	Candida glabrata	Fungi	squalene	[19]	squalene	19
Q9K499	Epi-isozizaene synthase	sesq	sesq	Streptomyces coelicolor	Bacteria	(+)-epi-isozizaene	[1]	(+)-epi-isozizaene	1
Q9LLR9	Epi-cedrol synthase	sesq	sesq	Artemisia annua 	Plantae	epi-cedrol	[1]	epi-cedrol	1
Q9LRH7	Mixed-amyrin synthase	tri	tri	Pisum sativum	Plantae	β-amyrin; α-amyrin	[41, 4]	α-amyrin	4
Q9LRH8	Beta-amyrin synthase	tri	tri	Pisum sativum	Plantae	β-amyrin	[41]	β-amyrin	41
Q9LRR2	Terpenoid synthase 17	sester	sester	Arabidopsis thaliana	Plantae	quiannulatene	[2]	quiannulatene	2
Q9LRZ6	(E)-beta-ocimene synthase 2	mono	mono	Arabidopsis thaliana	Plantae	sabinene; β-pinene	[13, 12]	β-pinene	12
Q9LUE0	Terpenoid synthase 19	sester	sester	Arabidopsis thaliana	Plantae	(−)-retigeranin B	[1]	(−)-retigeranin B	1
Q9LUE2	Terpenoid synthase 18	sester	sester	Arabidopsis thaliana	Plantae	(+)-thalianatriene	[1]	(+)-thalianatriene	1
Q9LVP7	Putative terpenoid synthase 16	sesq	sesq	Arabidopsis thaliana	Plantae	(+)-δ-cadinene	[20]	(+)-δ-cadinene	20
Q9LVY2	Tirucalladienol synthase	tri	tri	Arabidopsis thaliana 	Plantae	tirucalla-7,24-dien-3β-ol	[4]	tirucalla-7,24-dien-3β-ol	4
