DATASET_COLORSTRIP
SEPARATOR COMMA
DATASET_LABEL,Novelty score
uniprot_061770,#2d718e
uniprot_061772,#238a8d
uniprot_061774,#1f968b
uniprot_061776,#2d718e
uniprot_061787,#238a8d
uniprot_061795,#238a8d
uniprot_061799,#2d718e
uniprot_061813,#20a386
uniprot_061866,#2d718e
uniprot_061884,#238a8d
uniprot_061890,#1f968b
uniprot_061910,#287d8e
uniprot_061942,#238a8d
uniprot_061963,#1f968b
uniprot_061965,#287d8e
uniprot_061967,#20a386
uniprot_061977,#287d8e
uniprot_061991,#287d8e
uniprot_061992,#238a8d
uniprot_062019,#404688
uniprot_062068,#287d8e
uniprot_062120,#20a386
uniprot_062133,#2d718e
uniprot_062141,#238a8d
uniprot_062142,#1f968b
uniprot_062150,#1f968b
uniprot_062151,#2d718e
uniprot_062155,#238a8d
uniprot_062159,#1f968b
uniprot_062160,#287d8e
uniprot_062163,#287d8e
uniprot_062173,#2d718e
uniprot_062182,#238a8d
uniprot_062192,#1f968b
uniprot_062245,#39558c
uniprot_062331,#238a8d
uniprot_062336,#29af7f
uniprot_062344,#20a386
uniprot_062345,#287d8e
uniprot_062346,#2d718e
uniprot_062354,#39558c
uniprot_062355,#287d8e
uniprot_062366,#238a8d
uniprot_062387,#287d8e
uniprot_062388,#238a8d
uniprot_062392,#2d718e
uniprot_062398,#287d8e
uniprot_062415,#238a8d
uniprot_062432,#1f968b
uniprot_062439,#238a8d
uniprot_062470,#238a8d
uniprot_062471,#1f968b
uniprot_062481,#33638d
uniprot_062499,#238a8d
uniprot_062507,#238a8d
uniprot_062538,#1f968b
uniprot_062558,#1f968b
uniprot_062568,#1f968b
uniprot_062577,#2d718e
uniprot_062579,#20a386
uniprot_062581,#2d718e
uniprot_062613,#1f968b
uniprot_062637,#20a386
uniprot_062642,#238a8d
uniprot_062661,#56c667
uniprot_062665,#238a8d
uniprot_062684,#287d8e
uniprot_062703,#287d8e
uniprot_062719,#238a8d
uniprot_062723,#287d8e
uniprot_062730,#287d8e
uniprot_062732,#287d8e
uniprot_062739,#287d8e
uniprot_062741,#238a8d
uniprot_062743,#2d718e
uniprot_062747,#238a8d
uniprot_062751,#2d718e
uniprot_062756,#2d718e
uniprot_062761,#238a8d
uniprot_062768,#287d8e
uniprot_062850,#3dbc74
uniprot_062859,#287d8e
uniprot_062994,#56c667
uniprot_063005,#2d718e
uniprot_063030,#287d8e
uniprot_063144,#20a386
uniprot_063161,#33638d
uniprot_063195,#238a8d
uniprot_063238,#2d718e
uniprot_063263,#238a8d
uniprot_063269,#20a386
uniprot_063272,#20a386
uniprot_063275,#238a8d
uniprot_063282,#287d8e
uniprot_063292,#238a8d
uniprot_063325,#287d8e
uniprot_063382,#238a8d
uniprot_063398,#238a8d
uniprot_063424,#2d718e
uniprot_063442,#287d8e
uniprot_063456,#1f968b
uniprot_063472,#1f968b
uniprot_063480,#29af7f
uniprot_063498,#287d8e
uniprot_063500,#238a8d
uniprot_063501,#238a8d
uniprot_063503,#1f968b
uniprot_063506,#1f968b
uniprot_063511,#287d8e
uniprot_063516,#2d718e
uniprot_063519,#33638d
uniprot_063530,#2d718e
uniprot_063534,#2d718e
uniprot_063540,#39558c
uniprot_063542,#287d8e
uniprot_063550,#287d8e
uniprot_063557,#404688
uniprot_063575,#39558c
uniprot_063637,#33638d
uniprot_063640,#39558c
uniprot_063661,#1f968b
uniprot_063688,#39558c
uniprot_063698,#404688
uniprot_063735,#440154
uniprot_063764,#481467
uniprot_063769,#481467
uniprot_063782,#404688
uniprot_063787,#481467
uniprot_063815,#1f968b
uniprot_063822,#481467
uniprot_063830,#453781
uniprot_063880,#482576
uniprot_063957,#404688
uniprot_063984,#481467
uniprot_064007,#453781
uniprot_064010,#39558c
uniprot_064018,#482576
uniprot_064019,#453781
uniprot_064020,#287d8e
uniprot_064021,#39558c
uniprot_064029,#482576
uniprot_064041,#481467
uniprot_064046,#482576
uniprot_064054,#453781
uniprot_064067,#404688
uniprot_064084,#238a8d
uniprot_064086,#2d718e
uniprot_064089,#287d8e
uniprot_064090,#33638d
uniprot_064093,#1f968b
uniprot_064094,#287d8e
uniprot_064097,#287d8e
uniprot_064104,#1f968b
uniprot_064114,#1f968b
uniprot_064115,#238a8d
uniprot_064118,#20a386
uniprot_064125,#1f968b
uniprot_064129,#287d8e
uniprot_064133,#2d718e
uniprot_064134,#238a8d
uniprot_064136,#2d718e
uniprot_064137,#1f968b
uniprot_064153,#287d8e
uniprot_064154,#2d718e
uniprot_064167,#287d8e
uniprot_064170,#39558c
uniprot_064227,#238a8d
uniprot_064239,#453781
uniprot_064243,#287d8e
uniprot_064248,#33638d
uniprot_064256,#2d718e
uniprot_064263,#287d8e
uniprot_064271,#287d8e
uniprot_064277,#482576
uniprot_064278,#20a386
uniprot_064300,#39558c
uniprot_064319,#2d718e
uniprot_064322,#33638d
uniprot_064382,#238a8d
uniprot_064388,#20a386
uniprot_064389,#2d718e
uniprot_064392,#287d8e
uniprot_064404,#3dbc74
uniprot_064412,#20a386
uniprot_064414,#2d718e
uniprot_064462,#481467
uniprot_064530,#287d8e
uniprot_064536,#56c667
uniprot_064537,#20a386
uniprot_064541,#1f968b
uniprot_064542,#39558c
uniprot_064558,#1f968b
uniprot_064662,#39558c
uniprot_064663,#287d8e
uniprot_064683,#33638d
uniprot_064690,#20a386
uniprot_064691,#287d8e
uniprot_064737,#1f968b
uniprot_064740,#2d718e
uniprot_064743,#1f968b
uniprot_064748,#20a386
uniprot_064751,#238a8d
uniprot_064753,#287d8e
uniprot_064756,#287d8e
uniprot_064760,#20a386
uniprot_064769,#2d718e
uniprot_064843,#481467
uniprot_064848,#404688
uniprot_064882,#39558c
uniprot_064907,#404688
uniprot_064934,#404688
uniprot_064971,#482576
uniprot_065008,#481467
uniprot_065013,#2d718e
uniprot_065024,#404688
uniprot_065058,#2d718e
uniprot_065059,#2d718e
uniprot_065069,#287d8e
uniprot_065073,#287d8e
uniprot_065132,#482576
uniprot_065162,#238a8d
uniprot_065184,#2d718e
uniprot_065342,#287d8e
uniprot_065350,#2d718e
uniprot_065357,#287d8e
uniprot_065368,#33638d
uniprot_065379,#287d8e
uniprot_065385,#2d718e
uniprot_065402,#2d718e
uniprot_065421,#2d718e
uniprot_065427,#287d8e
uniprot_065430,#404688
uniprot_065457,#238a8d
uniprot_065458,#2d718e
uniprot_065474,#238a8d
uniprot_065487,#287d8e
uniprot_065490,#287d8e
uniprot_065505,#2d718e
uniprot_065508,#2d718e
uniprot_065512,#2d718e
uniprot_065515,#287d8e
uniprot_065518,#287d8e
uniprot_065529,#238a8d
uniprot_065533,#238a8d
uniprot_065537,#20a386
uniprot_065582,#238a8d
uniprot_065617,#287d8e
uniprot_066034,#29af7f
uniprot_066118,#287d8e
uniprot_066190,#287d8e
uniprot_066194,#481467
uniprot_066492,#56c667
uniprot_066504,#453781
uniprot_066562,#2d718e
uniprot_066612,#404688
uniprot_066673,#2d718e
uniprot_066735,#482576
uniprot_066902,#453781
uniprot_066944,#33638d
uniprot_066948,#453781
uniprot_066951,#404688
uniprot_066954,#2d718e
uniprot_066957,#453781
uniprot_066987,#287d8e
uniprot_067021,#39558c
uniprot_067045,#39558c
uniprot_067060,#287d8e
uniprot_067065,#1f968b
uniprot_067068,#453781
uniprot_067070,#29af7f
uniprot_067075,#1f968b
uniprot_067085,#238a8d
uniprot_067089,#238a8d
uniprot_067092,#1f968b
uniprot_067093,#2d718e
uniprot_067097,#238a8d
uniprot_067100,#287d8e
uniprot_067102,#287d8e
uniprot_067103,#238a8d
uniprot_067107,#287d8e
uniprot_067109,#1f968b
uniprot_067126,#1f968b
uniprot_067137,#287d8e
uniprot_067148,#1f968b
uniprot_067159,#287d8e
uniprot_067190,#404688
uniprot_067236,#20a386
uniprot_067260,#29af7f
uniprot_067278,#238a8d
uniprot_067299,#29af7f
uniprot_067369,#1f968b
uniprot_067386,#287d8e
uniprot_067560,#287d8e
uniprot_067583,#1f968b
uniprot_067594,#1f968b
uniprot_067598,#287d8e
uniprot_067632,#238a8d
uniprot_067662,#238a8d
uniprot_067686,#1f968b
uniprot_067696,#33638d
uniprot_067708,#238a8d
uniprot_067767,#2d718e
uniprot_067777,#2d718e
uniprot_067801,#287d8e
uniprot_067808,#238a8d
uniprot_067824,#20a386
uniprot_067842,#2d718e
uniprot_067882,#238a8d
uniprot_067931,#453781
uniprot_067941,#287d8e
uniprot_067950,#33638d
uniprot_068022,#287d8e
uniprot_068035,#33638d
uniprot_068079,#481467
uniprot_068082,#482576
uniprot_068083,#33638d
uniprot_068089,#482576
uniprot_068147,#39558c
uniprot_068163,#287d8e
uniprot_068169,#287d8e
uniprot_068175,#2d718e
uniprot_068177,#287d8e
uniprot_068196,#287d8e
uniprot_068202,#287d8e
uniprot_068250,#1f968b
uniprot_068258,#1f968b
uniprot_068261,#1f968b
uniprot_068290,#238a8d
uniprot_068291,#33638d
uniprot_068292,#287d8e
uniprot_068300,#287d8e
uniprot_068308,#238a8d
uniprot_068312,#2d718e
uniprot_068321,#1f968b
uniprot_068330,#287d8e
uniprot_068331,#39558c
uniprot_068336,#29af7f
uniprot_068337,#2d718e
uniprot_068343,#238a8d
uniprot_068346,#238a8d
uniprot_068350,#287d8e
uniprot_068374,#238a8d
uniprot_068378,#1f968b
uniprot_068389,#2d718e
uniprot_068397,#287d8e
uniprot_068479,#287d8e
uniprot_068486,#238a8d
uniprot_068499,#404688
uniprot_068505,#287d8e
uniprot_068509,#39558c
uniprot_068514,#287d8e
uniprot_068523,#2d718e
uniprot_068541,#33638d
uniprot_068549,#33638d
uniprot_068572,#2d718e
uniprot_068586,#287d8e
uniprot_068587,#2d718e
uniprot_068599,#1f968b
uniprot_068612,#238a8d
uniprot_068613,#2d718e
uniprot_068735,#2d718e
uniprot_068764,#238a8d
uniprot_068778,#39558c
uniprot_068783,#2d718e
uniprot_068790,#33638d
uniprot_068793,#33638d
uniprot_068794,#2d718e
uniprot_068816,#287d8e
uniprot_068824,#404688
uniprot_068850,#2d718e
uniprot_068856,#39558c
uniprot_068891,#2d718e
uniprot_068904,#1f968b
uniprot_068907,#238a8d
uniprot_068916,#238a8d
uniprot_068922,#1f968b
uniprot_068924,#1f968b
uniprot_068938,#287d8e
uniprot_068945,#29af7f
uniprot_068947,#238a8d
uniprot_068998,#1f968b
uniprot_069018,#238a8d
uniprot_069039,#238a8d
uniprot_069040,#33638d
uniprot_069045,#287d8e
uniprot_069087,#238a8d
uniprot_069091,#2d718e
uniprot_069095,#20a386
uniprot_069098,#2d718e
uniprot_069110,#20a386
uniprot_069112,#287d8e
uniprot_069125,#238a8d
uniprot_069137,#20a386
uniprot_069204,#33638d
uniprot_069215,#20a386
uniprot_069224,#482576
uniprot_069260,#1f968b
uniprot_069303,#33638d
uniprot_069333,#1f968b
uniprot_069334,#1f968b
uniprot_069339,#1f968b
uniprot_069361,#39558c
uniprot_069374,#20a386
uniprot_069457,#20a386
uniprot_069473,#1f968b
uniprot_069497,#287d8e
uniprot_069501,#287d8e
uniprot_069543,#238a8d
uniprot_069570,#238a8d
uniprot_069581,#1f968b
uniprot_069584,#404688
uniprot_069591,#2d718e
uniprot_069601,#2d718e
uniprot_069603,#238a8d
uniprot_069623,#20a386
uniprot_069628,#482576
uniprot_069631,#453781
uniprot_069648,#482576
uniprot_069666,#287d8e
uniprot_069690,#1f968b
uniprot_069730,#2d718e
uniprot_069745,#238a8d
uniprot_069753,#1f968b
uniprot_069766,#404688
uniprot_069777,#238a8d
uniprot_069804,#33638d
uniprot_069807,#481467
uniprot_069849,#287d8e
uniprot_069863,#287d8e
uniprot_069921,#287d8e
uniprot_070011,#2d718e
uniprot_070021,#238a8d
uniprot_070022,#287d8e
uniprot_070037,#404688
uniprot_070060,#238a8d
uniprot_070062,#287d8e
uniprot_070071,#482576
uniprot_070140,#238a8d
uniprot_070141,#287d8e
uniprot_070150,#287d8e
uniprot_070154,#2d718e
uniprot_070155,#2d718e
uniprot_070167,#39558c
uniprot_070174,#287d8e
uniprot_070176,#1f968b
uniprot_070191,#33638d
uniprot_070193,#238a8d
uniprot_070198,#238a8d
uniprot_070200,#238a8d
uniprot_070202,#2d718e
uniprot_070203,#287d8e
uniprot_070207,#33638d
uniprot_070217,#238a8d
uniprot_070223,#287d8e
uniprot_070234,#238a8d
uniprot_070268,#238a8d
uniprot_070269,#2d718e
uniprot_070275,#287d8e
uniprot_070285,#287d8e
uniprot_070286,#2d718e
uniprot_070298,#287d8e
uniprot_070300,#238a8d
uniprot_070307,#404688
uniprot_070320,#2d718e
uniprot_070330,#20a386
uniprot_070333,#33638d
uniprot_070352,#238a8d
uniprot_070358,#287d8e
uniprot_070359,#287d8e
uniprot_070360,#33638d
uniprot_070366,#453781
uniprot_070372,#238a8d
uniprot_070374,#238a8d
uniprot_070378,#33638d
uniprot_070379,#1f968b
uniprot_070407,#33638d
uniprot_070409,#238a8d
uniprot_070431,#1f968b
uniprot_070439,#2d718e
uniprot_070441,#287d8e
uniprot_070454,#287d8e
uniprot_070462,#2d718e
uniprot_070471,#2d718e
uniprot_070474,#2d718e
uniprot_070484,#287d8e
uniprot_070580,#287d8e
uniprot_070583,#238a8d
uniprot_070590,#20a386
uniprot_070607,#2d718e
uniprot_070620,#287d8e
uniprot_070641,#238a8d
uniprot_070642,#1f968b
uniprot_070651,#39558c
uniprot_070666,#238a8d
uniprot_070705,#453781
uniprot_070707,#1f968b
uniprot_070721,#2d718e
uniprot_070727,#20a386
uniprot_070733,#404688
uniprot_070734,#33638d
uniprot_070739,#2d718e
uniprot_070778,#33638d
uniprot_070823,#33638d
uniprot_070845,#33638d
uniprot_070875,#3dbc74
uniprot_070889,#238a8d
uniprot_070902,#2d718e
uniprot_070910,#287d8e
uniprot_070911,#39558c
uniprot_070912,#287d8e
uniprot_070921,#33638d
uniprot_070935,#238a8d
uniprot_070968,#20a386
uniprot_070969,#287d8e
uniprot_070977,#238a8d
uniprot_070982,#2d718e
uniprot_070983,#238a8d
uniprot_070995,#287d8e
uniprot_071027,#287d8e
uniprot_071034,#238a8d
uniprot_071050,#287d8e
uniprot_071057,#287d8e
uniprot_071058,#238a8d
uniprot_071060,#287d8e
uniprot_071195,#287d8e
uniprot_071339,#39558c
uniprot_071344,#2d718e
uniprot_071456,#238a8d
uniprot_071462,#238a8d
uniprot_071463,#287d8e
uniprot_071468,#1f968b
uniprot_071522,#238a8d
uniprot_071599,#1f968b
uniprot_071637,#238a8d
uniprot_071654,#287d8e
uniprot_071690,#453781
uniprot_071698,#39558c
uniprot_071761,#238a8d
uniprot_071764,#238a8d
uniprot_071883,#287d8e
uniprot_071896,#238a8d
uniprot_071976,#39558c
uniprot_071989,#2d718e
uniprot_072000,#33638d
uniprot_072013,#2d718e
uniprot_072069,#287d8e
uniprot_072080,#287d8e
uniprot_072089,#481467
uniprot_072094,#404688
uniprot_072149,#453781
uniprot_072156,#39558c
uniprot_072198,#238a8d
uniprot_072222,#404688
uniprot_072286,#482576
uniprot_072287,#482576
uniprot_072315,#33638d
uniprot_072427,#287d8e
uniprot_072432,#39558c
uniprot_072446,#20a386
uniprot_072469,#33638d
uniprot_072478,#238a8d
uniprot_072481,#33638d
uniprot_072520,#33638d
uniprot_072539,#287d8e
uniprot_072563,#2d718e
uniprot_072581,#1f968b
uniprot_072594,#33638d
uniprot_072597,#287d8e
uniprot_072603,#287d8e
uniprot_072629,#2d718e
uniprot_072630,#33638d
uniprot_072634,#33638d
uniprot_072696,#39558c
uniprot_072710,#2d718e
uniprot_072732,#287d8e
uniprot_072758,#33638d
uniprot_072768,#33638d
uniprot_072775,#39558c
uniprot_072776,#39558c
uniprot_072783,#238a8d
uniprot_072850,#20a386
uniprot_072875,#287d8e
uniprot_072891,#39558c
uniprot_072899,#287d8e
uniprot_072901,#238a8d
uniprot_072912,#33638d
uniprot_072926,#238a8d
uniprot_072931,#1f968b
uniprot_072933,#1f968b
uniprot_072946,#287d8e
uniprot_072956,#287d8e
uniprot_072964,#238a8d
uniprot_072968,#238a8d
uniprot_072978,#287d8e
uniprot_072979,#39558c
uniprot_072993,#1f968b
uniprot_072994,#287d8e
uniprot_073018,#238a8d
uniprot_073029,#2d718e
uniprot_073040,#287d8e
uniprot_073065,#238a8d
uniprot_073071,#238a8d
uniprot_073073,#287d8e
uniprot_073077,#2d718e
uniprot_073093,#2d718e
uniprot_073115,#33638d
uniprot_073133,#287d8e
uniprot_073141,#287d8e
uniprot_073149,#238a8d
uniprot_073171,#33638d
uniprot_073173,#1f968b
uniprot_073181,#1f968b
uniprot_073183,#2d718e
uniprot_073197,#2d718e
uniprot_073199,#238a8d
uniprot_073203,#404688
uniprot_073207,#287d8e
uniprot_073208,#287d8e
uniprot_073230,#1f968b
uniprot_073244,#453781
uniprot_073245,#33638d
uniprot_073266,#287d8e
uniprot_073436,#287d8e
uniprot_073476,#2d718e
uniprot_073523,#1f968b
uniprot_073544,#1f968b
uniprot_073577,#238a8d
uniprot_073815,#2d718e
uniprot_073830,#404688
uniprot_073937,#20a386
uniprot_073998,#238a8d
uniprot_074055,#453781
uniprot_074079,#1f968b
uniprot_074114,#1f968b
uniprot_074126,#2d718e
uniprot_074140,#33638d
uniprot_074178,#39558c
uniprot_074180,#39558c
uniprot_074209,#33638d
uniprot_074221,#287d8e
uniprot_074358,#287d8e
uniprot_074376,#287d8e
uniprot_074434,#287d8e
uniprot_074466,#404688
uniprot_074472,#482576
uniprot_074494,#2d718e
uniprot_074495,#482576
uniprot_074502,#33638d
uniprot_074504,#404688
uniprot_074520,#287d8e
uniprot_074611,#238a8d
uniprot_074612,#20a386
uniprot_074668,#404688
uniprot_074717,#287d8e
uniprot_074735,#404688
uniprot_074765,#2d718e
uniprot_074773,#29af7f
uniprot_074784,#287d8e
uniprot_074915,#1f968b
uniprot_074920,#287d8e
uniprot_074923,#287d8e
uniprot_074929,#287d8e
uniprot_074931,#33638d
uniprot_074933,#453781
uniprot_074938,#287d8e
uniprot_074941,#287d8e
uniprot_074943,#287d8e
uniprot_074975,#2d718e
uniprot_074996,#287d8e
uniprot_075007,#238a8d
uniprot_075080,#482576
uniprot_075095,#2d718e
uniprot_075104,#39558c
uniprot_075108,#287d8e
uniprot_075117,#2d718e
uniprot_075186,#2d718e
uniprot_075189,#287d8e
uniprot_075193,#2d718e
uniprot_075211,#20a386
uniprot_075219,#2d718e
uniprot_075237,#404688
uniprot_075346,#2d718e
uniprot_075357,#2d718e
uniprot_075366,#238a8d
uniprot_075375,#287d8e
uniprot_075379,#2d718e
uniprot_075383,#33638d
uniprot_075396,#2d718e
uniprot_075413,#287d8e
uniprot_075424,#2d718e
uniprot_075442,#2d718e
uniprot_075451,#287d8e
uniprot_075469,#238a8d
uniprot_075470,#287d8e
uniprot_075472,#287d8e
uniprot_075473,#238a8d
uniprot_075482,#238a8d
uniprot_075495,#287d8e
uniprot_075502,#238a8d
uniprot_075504,#287d8e
uniprot_075505,#287d8e
uniprot_075515,#287d8e
uniprot_075517,#2d718e
uniprot_075519,#238a8d
uniprot_075530,#39558c
uniprot_075539,#1f968b
uniprot_075549,#2d718e
uniprot_075555,#238a8d
uniprot_075556,#39558c
uniprot_075577,#287d8e
uniprot_075611,#20a386
uniprot_075775,#287d8e
uniprot_075776,#1f968b
uniprot_075839,#238a8d
uniprot_075874,#20a386
uniprot_075892,#20a386
uniprot_075917,#33638d
uniprot_075926,#29af7f
uniprot_075932,#287d8e
uniprot_075943,#238a8d
uniprot_075950,#287d8e
uniprot_075952,#29af7f
uniprot_075958,#238a8d
uniprot_075964,#20a386
uniprot_075975,#1f968b
uniprot_075980,#39558c
uniprot_075984,#2d718e
uniprot_075992,#238a8d
uniprot_076007,#238a8d
uniprot_076022,#238a8d
uniprot_076037,#287d8e
uniprot_076134,#33638d
uniprot_076151,#453781
uniprot_076178,#2d718e
uniprot_076184,#238a8d
uniprot_076205,#33638d
uniprot_076306,#20a386
uniprot_076309,#1f968b
uniprot_076343,#20a386
uniprot_076369,#238a8d
uniprot_076384,#238a8d
uniprot_076425,#20a386
uniprot_076427,#29af7f
uniprot_076428,#453781
uniprot_076449,#287d8e
uniprot_076563,#287d8e
uniprot_076600,#2d718e
uniprot_076606,#287d8e
uniprot_076610,#39558c
uniprot_076620,#287d8e
uniprot_076633,#238a8d
uniprot_076638,#287d8e
uniprot_076656,#75d054
uniprot_076749,#287d8e
uniprot_076764,#33638d
uniprot_076769,#33638d
uniprot_076831,#33638d
uniprot_076872,#39558c
uniprot_076873,#404688
uniprot_076878,#2d718e
uniprot_076899,#238a8d
uniprot_076934,#287d8e
uniprot_076938,#238a8d
uniprot_076940,#238a8d
uniprot_076941,#1f968b
uniprot_076958,#238a8d
uniprot_076972,#29af7f
uniprot_076982,#20a386
uniprot_076990,#33638d
uniprot_077003,#2d718e
uniprot_077011,#1f968b
uniprot_077012,#238a8d
uniprot_077014,#1f968b
uniprot_077020,#2d718e
uniprot_077077,#1f968b
uniprot_077096,#2d718e
uniprot_077114,#2d718e
uniprot_077161,#238a8d
uniprot_077371,#33638d
uniprot_077414,#238a8d
uniprot_077476,#238a8d
uniprot_077535,#2d718e
uniprot_077677,#287d8e
uniprot_077732,#287d8e
uniprot_077808,#39558c
uniprot_077914,#287d8e
uniprot_077934,#1f968b
uniprot_077940,#2d718e
uniprot_078036,#2d718e
uniprot_078047,#238a8d
uniprot_078061,#39558c
uniprot_078075,#238a8d
uniprot_078186,#39558c
uniprot_078195,#39558c
uniprot_078246,#287d8e
uniprot_078260,#287d8e
uniprot_078293,#33638d
uniprot_078304,#287d8e
uniprot_078407,#2d718e
uniprot_078419,#1f968b
uniprot_078426,#238a8d
uniprot_078428,#29af7f
uniprot_078437,#287d8e
uniprot_078438,#1f968b
uniprot_078440,#2d718e
uniprot_078443,#20a386
uniprot_078450,#238a8d
uniprot_078452,#20a386
uniprot_078457,#75d054
uniprot_078537,#404688
uniprot_078561,#1f968b
uniprot_078585,#2d718e
uniprot_078665,#404688
uniprot_078680,#39558c
uniprot_078701,#20a386
uniprot_078718,#287d8e
uniprot_078721,#287d8e
uniprot_078737,#1f968b
uniprot_078746,#287d8e
uniprot_078748,#2d718e
uniprot_078753,#287d8e
uniprot_078756,#1f968b
uniprot_078760,#238a8d
uniprot_078792,#33638d
uniprot_078801,#287d8e
uniprot_078819,#2d718e
uniprot_078843,#33638d
uniprot_078851,#238a8d
uniprot_078910,#33638d
uniprot_078968,#238a8d
uniprot_079012,#29af7f
uniprot_079053,#1f968b
uniprot_079054,#2d718e
uniprot_079085,#238a8d
uniprot_079103,#238a8d
uniprot_079104,#39558c
uniprot_079157,#2d718e
uniprot_079239,#2d718e
uniprot_079268,#20a386
uniprot_079389,#1f968b
uniprot_079394,#238a8d
uniprot_079399,#1f968b
uniprot_079416,#287d8e
uniprot_079439,#238a8d
uniprot_079447,#2d718e
uniprot_079527,#238a8d
uniprot_079579,#287d8e
uniprot_079593,#238a8d
uniprot_079594,#238a8d
uniprot_079601,#287d8e
uniprot_079602,#20a386
uniprot_079615,#238a8d
uniprot_079642,#287d8e
uniprot_079649,#287d8e
uniprot_079655,#238a8d
uniprot_079659,#1f968b
uniprot_079666,#1f968b
uniprot_079687,#287d8e
uniprot_079688,#33638d
uniprot_079806,#20a386
uniprot_079810,#29af7f
uniprot_079832,#287d8e
uniprot_080063,#238a8d
uniprot_080171,#39558c
uniprot_080222,#238a8d
uniprot_080309,#39558c
uniprot_080335,#2d718e
uniprot_080343,#287d8e
uniprot_080352,#29af7f
uniprot_080380,#1f968b
uniprot_080421,#1f968b
uniprot_080464,#39558c
uniprot_080483,#3dbc74
uniprot_080485,#287d8e
uniprot_080499,#33638d
uniprot_080568,#1f968b
uniprot_080603,#287d8e
uniprot_080623,#1f968b
uniprot_080635,#287d8e
uniprot_080696,#33638d
uniprot_080811,#20a386
uniprot_080851,#1f968b
uniprot_080876,#39558c
uniprot_080900,#33638d
uniprot_080969,#39558c
uniprot_080980,#238a8d
uniprot_081000,#39558c
uniprot_081061,#287d8e
uniprot_081077,#238a8d
uniprot_081112,#1f968b
uniprot_081130,#238a8d
uniprot_081175,#238a8d
uniprot_081194,#287d8e
uniprot_081198,#287d8e
uniprot_081216,#238a8d
uniprot_081258,#238a8d
uniprot_081291,#238a8d
uniprot_081300,#238a8d
uniprot_081301,#287d8e
uniprot_081318,#238a8d
uniprot_081327,#2d718e
uniprot_081345,#20a386
uniprot_081352,#238a8d
uniprot_081402,#238a8d
uniprot_081428,#238a8d
uniprot_081439,#287d8e
uniprot_081446,#1f968b
uniprot_081532,#33638d
uniprot_081562,#287d8e
uniprot_081565,#2d718e
uniprot_081640,#2d718e
uniprot_081642,#404688
uniprot_081644,#33638d
uniprot_081685,#287d8e
uniprot_081703,#481467
uniprot_081711,#482576
uniprot_081750,#2d718e
uniprot_081776,#2d718e
uniprot_081810,#287d8e
uniprot_081825,#238a8d
uniprot_081828,#404688
uniprot_081829,#404688
